ID	Start	End	Text
6272-0	289210	289217	Яблочек
6272-1	289218	289228	захотелось
6273-0	289232	289235	Так
6273-1	289236	289239	это
6273-2	289240	289241	ж
6273-3	289242	289248	береза
6274-0	289252	289253	А
6274-1	289254	289255	у
6274-2	289256	289260	меня
6274-3	289261	289262	с
6274-4	289263	289268	собой
6275-0	289274	289279	Сидят
6275-1	289280	289282	на
6275-2	289283	289289	столбе
6275-3	289290	289293	два
6275-4	289294	289303	электрика
6275-5	289305	289309	мимо
6275-6	289310	289314	идёт
6275-7	289315	289320	бабка
6276-0	289323	289327	Один
6276-1	289328	289336	электрик
6276-2	289337	289344	говорит
6277-0	289349	289356	Бабушка
6277-1	289358	289363	подай
6277-2	289364	289374	пожалуйста
6277-3	289375	289378	вон
6277-4	289379	289382	тот
6277-5	289383	289389	провод
6278-0	289392	289397	Бабка
6278-1	289398	289408	нагибается
6278-2	289410	289419	поднимает
6278-3	289420	289426	провод
6278-4	289427	289428	и
6278-5	289429	289435	подаёт
6278-6	289436	289439	его
6278-7	289440	289449	электрику
6279-0	289454	289461	Спасибо
6279-1	289462	289469	бабушка
6280-0	289472	289477	Бабка
6280-1	289478	289484	уходит
6281-0	289490	289494	Лупа
6281-1	289495	289496	и
6281-2	289497	289501	Щёка
6281-3	289502	289507	пошли
6281-4	289508	289516	получать
6281-5	289517	289525	зарплату
6282-0	289528	289529	В
6282-1	289530	289540	бухгалтери
6282-2	289541	289544	все
6282-3	289545	289555	перепутали
6283-0	289558	289559	В
6283-1	289560	289565	итоге
6283-2	289566	289570	Лупа
6283-3	289571	289578	получил
6283-4	289579	289581	за
6283-5	289582	289586	Щёку
6284-0	289587	289588	А
6284-1	289589	289593	Щёка
6284-2	289595	289597	за
6284-3	289598	289602	Лупу
6285-0	289608	289613	Еликъ
6285-1	289614	289616	ты
6285-2	289617	289624	водлугъ
6285-3	289625	289632	пьсаниѭ
6285-4	289633	289638	зодии
6286-0	289642	289645	Азъ
6286-1	289646	289650	есмь
6286-2	289651	289655	рыба
6287-0	289659	289662	Але
6287-1	289663	289666	азъ
6287-2	289667	289671	есмь
6287-3	289672	289676	пиво
6288-0	289684	289696	Здравствуйте
6288-1	289698	289702	Сашу
6288-2	289703	289708	можно
6289-0	289713	289716	Нет
6289-1	289718	289720	вы
6289-2	289721	289723	не
6289-3	289724	289728	туда
6289-4	289729	289735	попали
6290-0	289740	289741	А
6290-1	289742	289746	куда
6290-2	289747	289748	я
6290-3	289749	289755	попала
6291-0	289760	289761	А
6291-1	289762	289764	ты
6291-2	289765	289771	попала
6291-3	289772	289773	К
6291-4	289774	289784	НАСТОЯЩЕМУ
6291-5	289785	289792	КОЛДУНУ
6291-6	289793	289795	ОН
6291-7	289796	289803	ЗАГУБИЛ
6291-8	289804	289809	ТАКИХ
6291-9	289810	289813	КАК
6291-10	289814	289816	ТЫ
6291-11	289817	289819	НЕ
6291-12	289820	289824	ОДНУ
6292-0	289826	289833	Гул'дан
6292-1	289835	289837	ты
6292-2	289838	289844	заебал
6293-0	289850	289862	Здравствуйте
6293-1	289864	289867	мне
6293-2	289868	289873	нужно
6293-3	289874	289881	сделать
6293-4	289882	289887	копию
6293-5	289888	289893	этого
6293-6	289894	289899	ключа
6293-7	289903	289910	молодая
6293-8	289911	289918	девушка
6293-9	289919	289928	протянула
6293-10	289929	289932	его
6293-11	289933	289940	мастеру
6294-0	289943	289948	Седой
6294-1	289949	289955	старик
6294-2	289956	289962	поднял
6294-3	289963	289969	голову
6294-4	289970	289971	и
6294-5	289972	289983	внимательно
6294-6	289984	289993	посмотрел
6294-7	289994	289996	на
6294-8	289997	290001	свою
6294-9	290002	290008	гостью
6295-0	290013	290017	Если
6295-1	290018	290019	я
6295-2	290020	290022	не
6295-3	290023	290031	ошибаюсь
6295-4	290033	290035	вы
6295-5	290036	290039	уже
6295-6	290040	290049	приходили
6295-7	290050	290052	ко
6295-8	290053	290056	мне
6295-9	290058	290064	правда
6296-0	290069	290073	Если
6296-1	290074	290080	честно
6296-2	290082	290084	не
6296-3	290085	290090	помню
6297-0	290092	290100	Возможно
6297-1	290104	290110	пожала
6297-2	290111	290114	она
6297-3	290115	290122	плечами
6298-0	290127	290129	Да
6298-1	290131	290133	да
6298-2	290135	290140	точно
6299-0	290142	290148	Только
6299-1	290149	290150	в
6299-2	290151	290158	прошлый
6299-3	290159	290162	раз
6299-4	290163	290165	вы
6299-5	290166	290170	были
6299-6	290171	290172	с
6299-7	290173	290180	молодым
6299-8	290181	290190	человеком
6299-9	290194	290200	мастер
6299-10	290201	290211	прищурился
6299-11	290212	290213	и
6299-12	290214	290223	посмотрел
6299-13	290224	290226	на
6299-14	290227	290231	ключ
6299-15	290235	290237	да
6299-16	290238	290239	и
6299-17	290240	290244	ключ
6299-18	290245	290248	был
6299-19	290249	290255	другой
6300-0	290258	290265	Девушка
6300-1	290266	290273	заметно
6300-2	290274	290286	занервничала
6300-3	290287	290288	и
6300-4	290290	290298	скрестив
6300-5	290299	290303	руки
6300-6	290304	290306	на
6300-7	290307	290312	груди
6300-8	290314	290321	окинула
6300-9	290322	290330	взглядом
6300-10	290331	290338	старика
6301-0	290343	290346	Это
6301-1	290347	290352	имеет
6301-2	290353	290361	какое-то
6301-3	290362	290370	значение
6302-0	290372	290373	Я
6302-1	290375	290382	кажется
6302-2	290384	290393	попросила
6302-3	290394	290397	вас
6302-4	290398	290405	сделать
6302-5	290406	290409	мне
6302-6	290410	290415	копию
6303-0	290417	290420	Это
6303-1	290421	290429	возможно
6304-0	290431	290434	Или
6304-1	290435	290437	вы
6304-2	290438	290449	составляете
6304-3	290450	290455	досье
6304-4	290456	290458	на
6304-5	290459	290466	каждого
6304-6	290467	290473	своего
6304-7	290474	290481	клиента
6305-0	290486	290489	Нет
6305-1	290491	290498	конечно
6305-2	290502	290511	улыбнулся
6305-3	290512	290518	мастер
6305-4	290519	290520	в
6305-5	290521	290526	седую
6305-6	290527	290533	бороду
6305-7	290537	290543	просто
6305-8	290544	290545	я
6305-9	290546	290554	вспомнил
6305-10	290556	290559	что
6305-11	290560	290561	в
6305-12	290562	290569	прошлый
6305-13	290570	290573	раз
6305-14	290574	290575	у
6305-15	290576	290579	вас
6305-16	290580	290583	был
6305-17	290584	290591	длинный
6305-18	290592	290600	красивый
6305-19	290601	290605	ключ
6305-20	290607	290608	а
6305-21	290609	290615	теперь
6305-22	290618	290625	обычный
6305-23	290627	290638	стандартный
6306-0	290640	290641	У
6306-1	290642	290645	вас
6306-2	290646	290652	что-то
6306-3	290653	290662	случилось
6307-0	290667	290670	Это
6307-1	290671	290677	вообще
6307-2	290678	290680	не
6307-3	290681	290687	должно
6307-4	290688	290691	вас
6307-5	290692	290700	касаться
6307-6	290704	290711	девушка
6307-7	290712	290723	нахмурилась
6307-8	290724	290725	и
6307-9	290726	290735	протянула
6307-10	290736	290740	руку
6307-11	290744	290748	если
6307-12	290749	290751	вы
6307-13	290752	290754	не
6307-14	290755	290761	хотите
6307-15	290762	290768	делать
6307-16	290769	290773	свою
6307-17	290774	290780	работу
6307-18	290782	290783	я
6307-19	290784	290789	найду
6307-20	290790	290797	другого
6307-21	290798	290805	мастера
6307-22	290807	290814	который
6307-23	290815	290817	не
6307-24	290818	290823	будет
6307-25	290824	290832	задавать
6307-26	290833	290839	глупых
6307-27	290840	290848	вопросов
6307-28	290849	290850	и
6307-29	290851	290856	лезть
6307-30	290857	290858	в
6307-31	290859	290862	мою
6307-32	290863	290869	личную
6307-33	290870	290875	жизнь
6308-0	290877	290884	Отдайте
6308-1	290885	290888	мне
6308-2	290889	290893	ключ
6309-0	290898	290900	Ну
6309-1	290902	290905	что
6309-2	290906	290908	же
6309-3	290909	290911	вы
6309-4	290912	290915	так
6309-5	290916	290927	нервничаете
6310-0	290929	290935	Сейчас
6310-1	290936	290937	я
6310-2	290938	290941	все
6310-3	290942	290948	сделаю
6310-4	290952	290958	старик
6310-5	290959	290964	надел
6310-6	290965	290969	очки
6310-7	290970	290971	и
6310-8	290972	290980	принялся
6310-9	290981	290992	внимательно
6310-10	290993	291006	рассматривать
6310-11	291007	291011	ключ
6310-12	291015	291021	просто
6310-13	291022	291023	я
6310-14	291024	291029	почти
6310-15	291030	291033	всю
6310-16	291034	291038	свою
6310-17	291039	291044	жизнь
6310-18	291045	291053	посвятил
6310-19	291054	291058	этим
6310-20	291059	291065	ключам
6311-0	291067	291070	Для
6311-1	291071	291075	меня
6311-2	291076	291082	каждый
6311-3	291083	291085	из
6311-4	291086	291089	них
6311-5	291091	291094	это
6311-6	291096	291102	своего
6311-7	291103	291107	рода
6311-8	291109	291117	экспонат
6312-0	291119	291120	Я
6312-1	291121	291127	смотрю
6312-2	291128	291130	на
6312-3	291131	291135	ключ
6312-4	291137	291138	а
6312-5	291139	291144	затем
6312-6	291145	291147	на
6312-7	291148	291156	человека
6312-8	291158	291165	который
6312-9	291166	291169	его
6312-10	291170	291176	принес
6312-11	291177	291178	и
6312-12	291180	291186	знаете
6312-13	291188	291189	с
6312-14	291190	291198	недавних
6312-15	291199	291202	пор
6312-16	291203	291204	я
6312-17	291205	291209	стал
6312-18	291210	291218	замечать
6312-19	291220	291223	что
6312-20	291224	291226	по
6312-21	291227	291233	связке
6312-22	291234	291240	ключей
6312-23	291241	291246	можно
6312-24	291247	291253	многое
6312-25	291254	291260	узнать
6312-26	291261	291263	об
6312-27	291264	291266	их
6312-28	291267	291274	хозяине
6313-0	291279	291280	В
6313-1	291281	291285	наше
6313-2	291286	291291	время
6313-3	291292	291295	это
6313-4	291296	291298	не
6313-5	291299	291310	удивительно
6313-6	291314	291321	немного
6313-7	291322	291333	успокоилась
6313-8	291334	291341	девушка
6313-9	291345	291346	с
6313-10	291347	291356	развитием
6313-11	291357	291361	всех
6313-12	291362	291366	этих
6313-13	291367	291377	психологий
6313-14	291379	291387	характер
6313-15	291388	291396	человека
6313-16	291397	291403	узнают
6313-17	291404	291408	даже
6313-18	291409	291411	по
6313-19	291412	291423	содержимому
6313-20	291424	291427	его
6313-21	291428	291440	холодильника
6314-0	291445	291453	Согласен
6314-1	291457	291463	кивнул
6314-2	291464	291470	старик
6314-3	291474	291476	но
6314-4	291477	291484	гораздо
6314-5	291485	291495	интереснее
6314-6	291496	291502	делать
6314-7	291503	291506	это
6314-8	291507	291509	на
6314-9	291510	291516	основе
6314-10	291517	291522	своих
6314-11	291523	291529	личных
6314-12	291530	291540	наблюдений
6314-13	291542	291544	не
6314-14	291545	291548	так
6314-15	291549	291551	ли
6315-0	291556	291564	Возможно
6315-1	291568	291575	кивнула
6315-2	291576	291583	девушка
6315-3	291584	291585	и
6315-4	291586	291597	нетерпеливо
6315-5	291598	291605	поджала
6315-6	291606	291610	губы
6316-0	291615	291618	Это
6316-1	291619	291624	очень
6316-2	291625	291634	интересно
6316-3	291636	291638	на
6316-4	291639	291644	самом
6316-5	291645	291649	деле
6316-6	291653	291662	заговорил
6316-7	291663	291669	мастер
6316-8	291671	291678	заметив
6316-9	291679	291689	скептицизм
6316-10	291690	291692	во
6316-11	291693	291700	взгляде
6316-12	291701	291708	девушки
6316-13	291712	291713	я
6316-14	291714	291721	заметил
6316-15	291723	291726	что
6316-16	291727	291732	ключи
6316-17	291735	291738	они
6316-18	291740	291743	как
6316-19	291744	291750	лакмус
6317-0	291752	291758	Связка
6317-1	291759	291765	ключнй
6317-2	291766	291771	очень
6317-3	291772	291778	хорошо
6317-4	291779	291792	характеризует
6317-5	291793	291795	ее
6317-6	291796	291803	хозяина
6318-0	291808	291816	Например
6319-0	291820	291826	скорее
6319-1	291828	291833	чтобы
6319-2	291834	291844	поддержать
6319-3	291845	291853	разговор
6319-4	291855	291863	спросила
6319-5	291864	291867	она
6320-0	291870	291876	Старик
6320-1	291877	291883	достал
6320-2	291884	291886	из
6320-3	291887	291892	стола
6320-4	291893	291898	новую
6320-5	291899	291908	заготовку
6320-6	291909	291910	и
6320-7	291911	291920	посмотрел
6320-8	291921	291923	на
6320-9	291924	291931	девушку
6321-0	291936	291944	Например
6321-1	291946	291947	я
6321-2	291948	291955	заметил
6321-3	291957	291960	что
6321-4	291961	291965	есть
6321-5	291966	291971	такие
6321-6	291972	291976	люди
6321-7	291978	291979	у
6321-8	291980	291987	которых
6321-9	291988	291990	на
6321-10	291991	291997	связке
6321-11	291998	292004	ключей
6321-12	292005	292011	всегда
6321-13	292012	292024	присутствует
6321-14	292025	292029	один
6321-15	292030	292041	здоровенный
6321-16	292042	292049	ключище
6322-0	292051	292054	Там
6322-1	292055	292060	может
6322-2	292061	292065	быть
6322-3	292066	292071	много
6322-4	292072	292080	брелоков
6322-5	292082	292091	маленьких
6322-6	292092	292100	ключиков
6322-7	292102	292104	но
6322-8	292105	292108	они
6322-9	292109	292111	не
6322-10	292112	292117	имеют
6322-11	292118	292126	значения
6323-0	292128	292134	Именно
6323-1	292135	292139	этот
6323-2	292140	292144	Царь
6323-3	292145	292149	Ключ
6323-4	292150	292158	является
6323-5	292159	292172	наиглавнейшим
6323-6	292173	292179	звеном
6323-7	292180	292181	в
6323-8	292182	292186	этой
